filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight
./set/breed/mp\ger_ss\ssvt_sl.set,ger_ss,ss_ssvt_sl,150,vet_2,1,100,100,0.9,"['""mp41"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""smoke grenade"" 2']",0.75,1,0.8,n/a,2,3,2,2,2,2,0.5,0.5,0.5
./set/breed/mp\ger_ss\ssvt_sl_asst.set,ger_ss,ss_ssvt_sl_asst,150,vet_2,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,2,2,1,3,2,2,0.5,0.5,0.5
./set/breed/mp\ger_ss\sturmgren_mg.set,ger_ss,ss_sturmgren_mg,200,vet_5,1,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""barrel_case""']",0.75,1,0.8,n/a,4,3,5,3,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmgren_mg_asst.set,ger_ss,ss_sturmgren_mg_asst,200,vet_5,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""ammo mg_mauser belt"" 600', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,4,5,5,3,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmgren_sa.set,ger_ss,ss_sturmgren_sa,200,vet_5,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmgren_sa_scope.set,ger_ss,ss_sturmgren_sa_scope,200,vet_5,1,100,100,0.9,"['""g43_scope"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""panzerfaust_60 weapon"" 0.5 0.5 filled']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmgren_sl.set,ger_ss,ss_sturmgren_sl,200,vet_5,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmgren_sl_asst.set,ger_ss,ss_sturmgren_sl_asst,200,vet_4,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""panzerfaust_60 weapon"" 0.5 0.5 filled', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,5,3,3,4,4,1,1,1
./set/breed/mp\ger_ss\sturmgren_smg.set,ger_ss,ss_sturmgren_smg,200,vet_5,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmgren_stg.set,ger_ss,ss_ss_sturmgren_stg,200,vet_5,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""panzerfaust_60 weapon"" 0 1 filled', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmgren_stg_pzf.set,ger_ss,ss_sturmgren_stg_pzf,200,vet_5,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""panzerfaust_60 weapon"" 1 filled']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.25,1.25,1.25
./set/breed/mp\ger_ss\sturmpio1.set,ger_ss,ss_sturmpio1,150,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""mine s_mine"" 14', '""sandbag_kit"" 2', '""grenade m24"" 2', '""panzerfaust_60 weapon"" filled', '""dynamite_ladung"" 2', '""smoke grenade"" 1', '""hohlladung grenade""', '""smoke grenade"" 1', '""ammo panzershreck"" 3', '""sandbag_kit"" 3', '""dynamite_ladung"" 1']",0.75,1,0.8,n/a,4,3,2,4,4,4,1,1,1
./set/breed/mp\ger_ss\sturmpio2.set,ger_ss,ss_sturmpio2,150,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""hedgehog_kit"" 1', '""dynamite_ladung"" 2', '""trench_spade""', '""mine antitank"" 2', '""grenade m24"" 2', '""mine antitank"" 2', '""dynamite_ladung"" 4', '""hohlladung grenade""', '""hedgehog_kit"" 1', '""trench_spade""']",0.85,1,0.9,n/a,4,3,2,4,2,4,1,1,1
./set/breed/mp\ger_ss\sturmpio3.set,ger_ss,ss_sturmpio3,150,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""mine antitank"" 4', '""grenade m24"" 2', '""mine_detector""', '""dynamite_ladung"" 2', '""mine s_mine"" 20', '""mine_detector""', '""trench_spade"" 1']",0.85,1,0.9,n/a,4,3,2,4,2,4,1,1,1
./set/breed/mp\ger_ss\sturmpio4.set,ger_ss,ss_sturmpio4,150,vet_4,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""mine antitank"" 3', '""sandbag_kit"" 1', '""mine s_mine"" 6', '""trench_spade"" 1', '""dynamite_ladung"" 1', '""mine antitank"" 1', '""grenade m24"" 2', '""trench_spade"" 1', '""sandbag_kit"" 3', '""hedgehog_kit"" 1']",0.75,1,0.8,n/a,4,4,2,3,2,4,1,1,1
./set/breed/mp\ger_ss\sturmpio_at.set,ger_ss,ss_sturmpio_at,150,vet_4,1,100,100,0.9,"['""weapon panzershreck"" filled', '""bandage"" 3', '""hohlladung grenade""', '""ammo panzershreck"" 5', '""valter"" filled', '""ammo walther_mag"" 16', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,2,4,4,4,1,1,1
./set/breed/mp\ger_ss\sturmpio_mg.set,ger_ss,ss_sturmpio_mg,150,vet_4,1,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""sandbag_kit"" 2', '""barrel_case""']",0.75,1,0.8,n/a,4,3,4,3,2,4,1,1,1
./set/breed/mp\ger_ss\sturmpio_mg_asst.set,ger_ss,ss_sturmpio_mg_asst,150,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser belt"" 600', '""grenade m24"" 2', '""bandage"" 3', '""trench_spade"" 1', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,3,4,4,2,4,1,1,1
./set/breed/mp\ger_ss\sturmpio_sl.set,ger_ss,ss_sturmpio_sl,200,vet_5,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 2', '""hohlladung grenade""', '""sandbag_kit"" 2']",0.85,1,0.9,n/a,4,5,3,4,2,5,1.25,1.25,1.25
./set/breed/mp\ger_ss\tankman.set,ger_ss,ss_tankman,100,tankman,tankcrew,100,100,0.8,"['""valter"" filled', '""ammo walther_mag"" 32']",1.1,1.1,1.05,3,5,4,3,3,1,5,0.25,1.2,0.25
./set/breed/mp\ger_ss\tankman2.set,ger_ss,ss_tankCommander,150,tankman2,tankcrew,100,100,0.8,"['""mp40"" filled', '""ammo mp40_mag"" 96']",1.15,1.15,1.1,5,5,5,5,3,1,5,0.5,2.2,0.5
./set/breed/mp\ger_ss\tk_pzgren_mg.set,ger_ss,ss_tk_pzgren_mg,200,vet_6,lvl3,100,100,0.9,"['""mg42_inf_250"" filled', '""ammo mg_mauser belt"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.85,1,0.9,n/a,4,3,5,5,4,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_mg_39.set,ger_ss,ss_tk_pzgren_mg_39,200,vet_6,1_lvl2,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.85,1,0.9,n/a,4,3,5,5,4,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_mg_asst.set,ger_ss,ss_tk_pzgren_mg_asst,200,vet_6,lvl3,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser belt"" 600', '""bandage"" 5', '""grenade m24"" 2', '""sandbag_kit""']",0.85,1,0.9,n/a,4,3,5,5,4,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_pzfst.set,ger_ss,ss_tk_pzgren_pzfst,200,vet_6,lvl3,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""m24x5 grenade""', '""sandbag_kit""', '""panzerfaust weapon"" filled']",0.85,1,0.9,n/a,4,3,3,5,5,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_pzfst60_sa.set,ger_ss,ss_tk_pzgren_pzfst60_sa,200,vet_6,lvl3,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""m24x5 grenade""', '""sandbag_kit""', '""panzerfaust_60 weapon"" filled']",0.85,1,0.9,n/a,4,3,3,5,5,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_pzfst_stg.set,ger_ss,ss_tk_pzgren_pzfst_stg,200,vet_6,lvl3,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade""', '""panzerfaust weapon"" filled']",0.85,1,0.9,n/a,4,5,3,3,5,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_rifle.set,ger_ss,ss_tk_pzgren_rifle,200,vet_6,lvl3,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""m24x5 grenade""', '""sandbag_kit""']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_sa.set,ger_ss,ss_tk_pzgren_sa,200,vet_6,lvl3,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""smoke grenade"" 1', '""m24x5 grenade""', '""sandbag_kit""']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_sl.set,ger_ss,ss_tk_pzgren_sl,200,vet_6,lvl3,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,5,3,3,4,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\tk_pzgren_sl_asst.set,ger_ss,ss_tk_pzgren_sl_asst,200,vet_6,lvl3,100,100,0.9,"['""mauzer_s"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.5,1.5,1.5
./set/breed/mp\ger_ss\vehicle_supporter.set,ger_ss,ss_support,150,vehicle_supporter,tankcrew,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24""']",0.85,1.05,1.05,4,3,3,5,3,2,4,0.5,2,0.25
./set/breed/mp\ger_ss\vet_tankman2.set,ger_ss,ss_vetTankCommander,150,tankman2,tankcrew,100,100,0.8,"['""mp40"" filled', '""ammo mp40_mag"" 96']",1.15,1.15,1.1,7,5,5,6,3,1,5,0.5,2.2,0.5
./set/breed/mp\jap\ap_miner.set,jap,jap_ap_miner,150,ap_miner,n/a,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""mine antipersonnel"" 32', '""barbwire_kit""', '""bandage"" 5']",0.8,1,1,n/a,2,2,1,1,1,2,1,1,1
./set/breed/mp\jap\at_miner.set,jap,jap_at_miner,150,at_miner,n/a,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""mine antitank"" 8', '""hedgehog_kit""', '""bandage"" 5']",0.8,1,1,n/a,2,2,1,1,1,2,1,1,1
./set/breed/mp\jap\at_rifle.set,jap,jap_at_rifle,150,at_rifle,1,100,100,0.9,"['""type_97_antitank"" filled', '""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type3at_a"" 1', '""ammo ptr"" 25']",0.8,1,1,n/a,2,2,1,3,1,2,1,1.5,1
./set/breed/mp\jap\at_rifle2.set,jap,jap_at_rifleAssist,150,at_rifle,1,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""ammo ptr"" 10']",0.8,1,1,n/a,2,2,1,3,1,2,1,1.5,1
./set/breed/mp\jap\bazooker.set,jap,jap_type4_atAssist,150,bazooker,1,100,100,0.9,"['""weapon weapon type_4at"" filled', '""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type3at_a"" 1', '""ammo type_4"" 7']",0.8,1,1,n/a,2,2,1,1,3,2,1,1.5,1
./set/breed/mp\jap\bazooker2.set,jap,jap_type4_atAssist,150,bazooker,1,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""ammo type_4"" 3']",0.8,1,1,n/a,2,2,1,1,3,2,1,1.5,1
./set/breed/mp\jap\bazooker3.set,jap,jap__type99_at,150,bazooker,1,100,100,0.9,"['""type99rifle_at"" filled', '""ammo rifle_grenade_at"" 25', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1']",0.8,1,1,n/a,2,2,1,3,3,2,1,1.5,1
./set/breed/mp\jap\charger_rifle.set,jap,jap_charger_rifle,250,vet_1,1,100,125,0.95,"['""type38rifle_bayonet"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 5', '""grenade type99"" 1', '""grenade type3at_a"" 1', '""knife_japan"" 1']",0.9,1,1,n/a,1,1,1,1,1,4,0.25,0.25,0.25
./set/breed/mp\jap\charger_smg.set,jap,jap_charger_smg_type100,250,vet_1,1,100,125,0.95,"['""type100smg_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type99"" 1', '""grenade type3at_a"" 1', '""knife_japan"" 1']",0.9,1,1,n/a,1,1,1,1,1,4,0.25,0.25,0.25
./set/breed/mp\jap\charger_smg2.set,jap,jap_charger_smg_type100_44,250,vet_1,1,100,125,0.95,"['""type100_44_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type99"" 1', '""grenade type3at_a"" 1', '""knife_japan"" 1']",0.9,1,1,n/a,1,1,1,1,1,4,0.25,0.25,0.25
./set/breed/mp\jap\elite.set,jap,jap_teishin_type2rifle,400,vet_4,elite,100,100,0.9,"['""type2rifle"" filled', '""ammo arisaka7-7_clip"" 100', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""plant"" 1']",0.9,1,1,n/a,7,7,7,7,7,7,1,1,1
./set/breed/mp\jap\elite2.set,jap,jap_teishin_type2rifle_apMiner,400,vet_4,elite,100,100,0.9,"['""type2rifle"" filled', '""ammo arisaka7-7_clip"" 100', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""mine antipersonnel"" 5']",0.9,1,1,n/a,7,7,7,7,7,7,1,1,1
./set/breed/mp\jap\elite3.set,jap,jap_teishin_smg,400,vet_4,elite,100,100,0.9,"['""type99_mg"" filled', '""ammo type99_mag"" 240', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""sandbag_kit"" 1']",0.9,1,1,n/a,7,7,7,7,7,7,1,1,1
./set/breed/mp\jap\elite4b.set,jap,jap_teishin_type100_44_apMiner,400,vet_7,elite,100,100,0.9,"['""type100_44"" filled', '""ammo type100_mag"" 240', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""mine antipersonnel"" 5']",0.9,1,1,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./set/breed/mp\jap\elite_ig1.set,jap,jap_kanoeShidan_rifle_apMiner,300,vet_5,1,100,100,0.9,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""sandbag_kit"" 2', '""knife_japan"" 1']",0.9,1,1,n/a,3,3,3,5,3,5,1.25,1.25,1.25
./set/breed/mp\jap\elite_ig1b.set,jap,jap_kanoeShidan_type38rifle,300,vet_5,1,100,100,0.9,"['""type38rifle"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""knife_japan"" 1']",0.9,1,1,n/a,3,3,3,5,3,5,1.25,1.25,1.25
./set/breed/mp\jap\elite_ig2.set,jap,jap_kanoeShidan_mg,300,vet_5,1,100,100,0.9,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""knife_japan"" 1']",0.9,1,1,n/a,3,3,5,3,3,5,1.25,1.25,1.25
./set/breed/mp\jap\elite_ig3b.set,jap,jap_kanoeShidan_type100_44,300,vet_5,1,100,100,0.9,"['""type100_44"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""smoke grenade"" 1', '""knife_japan"" 1']",0.9,1,1,n/a,3,5,3,3,3,5,1.25,1.25,1.25
./set/breed/mp\jap\elite_ig4.set,jap,jap_kanoeShidan_at,300,vet_5,1,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""weapon weapon type_4at"" filled', '""ammo type_4"" 5', '""knife_japan"" 1']",0.9,1,1,n/a,3,5,3,3,5,5,1.25,1.25,1.25
./set/breed/mp\jap\elite_ig_grenadier.set,jap,jap_kanoeShidan_type99rifle,300,vet_5,1,100,100,0.9,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""type99rifle_at"" filled', '""ammo rifle_grenade_at"" 6', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2']",0.9,1,1,n/a,3,3,3,5,3,5,1.25,1.25,1.25
./set/breed/mp\jap\elite_takasago_lmg.set,jap,jap_elite_takasago_lmg,350,vet_6,elite,100,125,0.9,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""sandbag_kit"" 1', '""knife_japan"" 1']",1,1,1,n/a,6,4,6,4,4,6,1.5,1.5,1.5
./set/breed/mp\jap\elite_takasago_rifle.set,jap,jap_elite_takasago_rifle,350,vet_6,elite,100,125,0.9,"['""type38rifle_bayonet"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 5', '""grenade type97"" 3', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""dynamite"" 1', '""knife_japan"" 1']",1,1,1,n/a,6,4,4,6,4,6,1.5,1.5,1.5
./set/breed/mp\jap\elite_takasago_rifle2.set,jap,jap_elite_takasago_rifle2,350,vet_6,elite,100,125,0.9,"['""type99rifle_bayonet"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 5', '""grenade type97"" 3', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""dynamite"" 1', '""knife_japan"" 1']",1,1,1,n/a,6,4,4,6,4,6,1.5,1.5,1.5
./set/breed/mp\jap\elite_takasago_smg2.set,jap,jap_elite_takasago_smg2,350,vet_6,elite,100,125,0.9,"['""type100_44_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""smoke grenade"" 1', '""dynamite"" 2', '""knife_japan"" 1']",1,1,1,n/a,6,6,4,4,4,6,1.5,1.5,1.5
./set/breed/mp\jap\flamer.set,jap,jap_flamer,150,flamer,n/a,100,100,0.9,"['""flame_thrower_g""', '""balloon_g"" filled', '""bandage"" 3']",0.8,1,1,n/a,2,2,1,1,1,2,1,1,1
./set/breed/mp\jap\flamer2.set,jap,jap_flamerAssist,150,flamer,1,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1']",0.8,1,1,n/a,2,2,1,1,1,2,1,1,1
./set/breed/mp\jap\home_guard.set,jap,jap_delete1,100,vet_1,1,100,100,0.8,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 3']",0.6,0.8,0.8,n/a,1,1,1,1,1,2,0.25,0.25,0.25
./set/breed/mp\jap\home_guard2.set,jap,jap_delete2,100,vet_1,1,100,100,0.8,"['""mp28"" filled', '""ammo mp28_mag"" 180', '""bandage"" 3']",0.6,0.8,0.8,n/a,1,1,1,1,1,2,0.25,0.25,0.25
./set/breed/mp\jap\kamikaze.set,jap,jap_kamikaze,300,kamikaze,1,100,150,1.1,"['""grenade type99at"" 1']",0.8,1,1,n/a,2,2,1,1,1,2,1,0.5,0.25
./set/breed/mp\jap\light_mortar.set,jap,jap_light_mortar,150,vet_3,1,100,100,0.9,"['""type44_carbine"" filled', '""ammo arisaka6-5_clip"" 60', '""type89_grenadelauncher"" filled', '""ammo 5cm_grenade fg"" 8', '""bandage"" 5']",0.8,1,1,n/a,2,1,1,3,1,2,0.75,0.75,0.75
./set/breed/mp\jap\mg3_asst.set,jap,jap_mg3_asst,150,vet_3,n/a,100,100,0.9,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 200', '""bandage"" 3', '""grenade type97""', '""sandbag_kit""', '""mine antipersonnel"" 2']",0.8,1,1,n/a,2,1,3,3,1,2,0.75,0.75,0.75
./set/breed/mp\jap\mgun.set,jap,jap_mgun,150,vet_3,1,100,100,0.9,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 3', '""sandbag_kit"" 1']",0.8,1,1,n/a,1,1,3,1,1,2,0.75,0.75,0.75
./set/breed/mp\jap\mgun2.set,jap,jap_mgun2,150,vet_3,1,100,100,0.9,"['""type96_mg"" filled', '""ammo type96_mag"" 180', '""bandage"" 3', '""sandbag_kit"" 1']",0.8,1,1,n/a,1,1,3,1,1,2,0.75,0.75,0.75
./set/breed/mp\jap\mgun3.set,jap,jap_mgun3,150,vet_3,1,100,100,0.9,"['""type11_mg"" filled', '""ammo arisaka6-5_clip"" 180', '""bandage"" 3', '""sandbag_kit"" 1']",0.8,1,1,n/a,1,1,3,1,1,2,0.75,0.75,0.75
./set/breed/mp\jap\mg_asst.set,jap,jap_mg_asst,150,vet_3,n/a,100,100,0.9,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo type99_mag"" 240', '""bandage"" 3', '""grenade type97""', '""sandbag_kit""', '""mine antipersonnel"" 2']",0.8,1,1,n/a,2,1,3,3,1,2,0.75,0.75,0.75
./set/breed/mp\jap\oficer.set,jap,jap_officer,250,oficer,n/a,100,100,1,"['""nambu"" filled', '""ammo nambu_mag"" 32', '""knife_japan""', '""binocular""', '""bandage"" 5']",1,1,1,n/a,3,3,3,3,3,3,-10,20,10
./set/breed/mp\jap\rifle.set,jap,jap_rifle,150,vet_3,1,100,100,0.9,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo type99_mag"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1', '""mine antipersonnel"" 2']",0.8,1,1,n/a,2,1,1,3,1,2,0.75,0.75,0.75
./set/breed/mp\jap\rifle2.set,jap,jap_rifle2,150,vet_2,1,100,100,0.9,"['""type99rifle_bayonet"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo mgun"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1', '""smoke grenade""  1']",0.8,1,1,n/a,2,1,1,3,1,2,0.5,0.5,0.5
./set/breed/mp\jap\rifle2b.set,jap,jap_rifle2b,150,vet_2,1,100,100,0.9,"['""type38rifle_bayonet"" filled', '""ammo arisaka6-5_clip"" 60', '""ammo mgun"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1']",0.8,1,1,n/a,2,1,1,3,1,2,0.5,0.5,0.5
./set/breed/mp\jap\rifleb.set,jap,jap_rifleb,150,vet_3,1,100,100,0.9,"['""type38rifle"" filled', '""ammo arisaka6-5_clip"" 60', '""ammo type96_mag"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1', '""mine antipersonnel"" 2']",0.8,1,1,n/a,2,1,1,3,1,2,0.75,0.75,0.75
./set/breed/mp\jap\rifle_grenadier.set,jap,jap_rifle_grenadier,150,vet_3,1,100,100,0.9,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo type99_mag"" 30', '""type99rifle_at"" filled', '""ammo rifle_grenade_at"" 6', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1']",0.8,1,1,n/a,2,1,1,3,1,2,0.75,0.75,0.75
./set/breed/mp\jap\saper.set,jap,jap_saper,250,saper,1,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""mine_detector""', '""dynamite"" 2', '""trench_spade""']",0.8,1,1,n/a,2,2,1,1,1,2,1,1,1
./set/breed/mp\jap\smg.set,jap,jap_smg,150,vet_3,1,100,100,0.9,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 0 1']",0.8,1,1,n/a,2,3,1,1,1,2,0.75,0.75,0.75
./set/breed/mp\jap\smg2.set,jap,jap_smg2,150,vet_2,1,100,100,0.9,"['""type100smg_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade""  1']",0.8,1,1,n/a,2,3,1,1,1,2,0.5,0.5,0.5
