filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_rifle_44.set,ger_ss,grenadier_rifle_44,200,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""sandbag_kit""', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_rifle_grenadier.set,ger_ss,grenadier_rifle_grenadier,200,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""k98_gewehrgranat"" filling ""k98_grenade fg"" 1', '""k98_grenade fg"" 5 1', '""k98_grenade ap2"" 2 1', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_rifle_grenadier2.set,ger_ss,grenadier_rifle_grenadier2,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""k98_grenade fg"" 5', '""k98_grenade ap2"" 3', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_rifle_grenadier3.set,ger_ss,grenadier_rifle_grenadier3,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""k98_gewehrgranat"" 0.3 1 filling ""k98_grenade fg"" 1', '""k98_grenade fg"" 6 1', '""k98_grenade ap"" 1 1', '""k98_grenade ap3"" 0.5 0.5', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_sa.set,ger_ss,grenadier_sa,200,vet_4,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_sa_41.set,ger_ss,grenadier_sa_41,200,vet_4,1,100,100,0.9,"['""g41"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_sa_44.set,ger_ss,grenadier_sa_44,200,vet_4,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""sandbag_kit""', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_sl.set,ger_ss,grenadier_sl,200,vet_5,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_sl_asst.set,ger_ss,grenadier_sl_asst,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_sl_asst_44.set,ger_ss,grenadier_sl_asst_44,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""sandbag_kit""', '""panzerfaust_30 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_smg.set,ger_ss,grenadier_smg,200,vet_4,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\grenadier_stg.set,ger_ss,grenadier_stg,200,vet_4,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""panzerfaust_60 weapon"" 0 1 filled']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\kosaken_mg.set,ger_ss,kosaken_mg,100,vet_2,1,100,100,0.9,"['""dp"" filling ""ammo dp27_mag"" 47', '""ammo dp27_mag"" 235', '""bandage"" 3', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,1,1,2,2,1,1,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\kosaken_mg_asst.set,ger_ss,kosaken_mg_asst,100,vet_2,1,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 3', '""grenade m24"" 1']",0.75,1,0.8,n/a,1,1,2,2,1,1,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\kosaken_rifle.set,ger_ss,kosaken_rifle,100,vet_2,1,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 3', '""grenade m24"" 1']",0.75,1,0.8,n/a,1,1,1,2,1,1,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\kosaken_sl.set,ger_ss,kosaken_sl,100,vet_2,1,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 142', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,2,3,2,2,1,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\kosaken_sl_asst.set,ger_ss,kosaken_sl_asst,100,vet_2,1,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 142', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,2,3,2,2,1,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\kosaken_smg.set,ger_ss,kosaken_smg,100,vet_2,1,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 142', '""bandage"" 3', '""grenade m24"" 1']",0.75,1,0.8,n/a,1,2,1,1,1,1,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\light_mortar.set,ger_ss,light_mortar,150,vet_3,1,100,100,0.9,"['""mortar_legrw_36"" filled', '""ammo mortar50 ger fg"" 12', '""bandage"" 3']",0.75,1,0.8,n/a,4,3,2,5,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger_ss\light_mortar2.set,ger_ss,light_mortar2,150,vet_4,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mortar50 ger fg"" 8', '""bandage"" 3', '""grenade m24"" 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,2,5,2,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_at.set,ger_ss,lssah_pzgren_at,200,vet_7,lvl5,100,100,0.9,"['""weapon panzershreck"" filled', '""ammo panzershreck"" 7', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 5', '""grenade hohlladung"" 1']",0.95,1,1,n/a,5,3,3,5,5,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_at2.set,ger_ss,lssah_pzgren_at2,200,vet_7,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""bandage"" 5', '""grenade m39"" 2', '""grenade hohlladung"" 1', '""ammo panzershreck"" 5']",0.95,1,1,n/a,4,3,3,5,5,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_mg.set,ger_ss,lssah_pzgren_mg,200,vet_7,lvl5,100,100,0.9,"['""mg42_inf_250"" filled', '""ammo mg_mauser belt"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.85,1,0.9,n/a,4,3,5,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_mg_39.set,ger_ss,lssah_pzgren_mg_39,200,vet_7,lvl5,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.85,1,0.9,n/a,4,3,5,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_mg_asst.set,ger_ss,lssah_pzgren_mg_asst,200,vet_7,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser belt"" 600', '""bandage"" 5', '""grenade m24"" 2', '""sandbag_kit""']",0.85,1,0.9,n/a,4,3,5,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_pzfst.set,ger_ss,lssah_pzgren_pzfst,200,vet_7,lvl5,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""m24x5 grenade""', '""sandbag_kit""', '""panzerfaust weapon"" filled']",0.85,1,0.9,n/a,4,3,3,5,5,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_pzfst60_sa.set,ger_ss,lssah_pzgren_pzfst60_sa,200,vet_7,lvl5,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""m24x5 grenade""', '""sandbag_kit""', '""panzerfaust_60 weapon"" filled']",0.85,1,0.9,n/a,4,3,3,5,5,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_pzfst_stg.set,ger_ss,lssah_pzgren_pzfst_stg,200,vet_7,lvl5,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade""', '""panzerfaust weapon"" filled']",0.85,1,0.9,n/a,4,5,3,3,5,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_rifle.set,ger_ss,lssah_pzgren_rifle,200,vet_7,lvl5,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""m24x5 grenade""', '""sandbag_kit""']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_sa.set,ger_ss,lssah_pzgren_sa,200,vet_7,lvl5,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""smoke grenade"" 1', '""m24x5 grenade""', '""sandbag_kit""']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_sa_41.set,ger_ss,lssah_pzgren_sa_41,200,vet_7,lvl5,100,100,0.9,"['""g41"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""m24x5 grenade""', '""sandbag_kit""']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_sl_asst.set,ger_ss,lssah_pzgren_sl_asst,200,vet_7,lvl5,100,100,0.9,"['""mauzer_s"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_sl_asst_sa.set,ger_ss,lssah_pzgren_sl_asst_sa,200,vet_7,lvl5,100,100,0.9,"['""g43_scope"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m24"" 2', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,3,3,5,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_sl_smg.set,ger_ss,lssah_pzgren_sl_smg,200,vet_7,lvl5,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,5,4,4,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_sl_stg.set,ger_ss,lssah_pzgren_sl_stg,200,vet_7,lvl5,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.85,1,0.9,n/a,4,5,4,4,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_smg.set,ger_ss,lssah_pzgren_smg,200,vet_7,lvl5,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade""']",0.85,1,0.9,n/a,4,5,3,3,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\lssah_pzgren_stg.set,ger_ss,lssah_pzgren_stg,200,vet_7,lvl5,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade""']",0.85,1,0.9,n/a,4,5,3,3,4,4,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger_ss\medic.set,ger_ss,medic,150,n/a,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 25', '""morphine"" 1']",0.75,1,0.8,n/a,4,3,2,4,2,4,n/a,n/a,n/a
./resource/gamelogic/set/breed/mp\ger_ss\oficer.set,ger_ss,oficer,250,oficer,1,100,100,1.0,"['""luger"" filled', '""ammo walther_mag"" 32', '""knife_ger""', '""binocular""']",0.85,1,0.9,n/a,5,5,5,5,5,5,-10.0,20.00,10.0
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_mg.set,ger_ss,pzgren_mg,200,vet_5,lvl1,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""sandbag_kit""', '""barrel_case""']",0.75,1,0.8,n/a,4,3,5,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_mg_39.set,ger_ss,pzgren_mg_39,200,vet_5,1,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""sandbag_kit""', '""barrel_case""']",0.75,1,0.8,n/a,4,3,5,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_mg_asst.set,ger_ss,pzgren_mg_asst,200,vet_5,lvl1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser belt"" 600', '""bandage"" 3', '""grenade m24"" 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,5,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_pzfst.set,ger_ss,pzgren_pzfst,200,vet_5,lvl1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""sandbag_kit""', '""panzerfaust_60 weapon"" filled']",0.75,1,0.8,n/a,4,3,4,5,5,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_pzfst_sa.set,ger_ss,pzgren_pzfst_sa,200,vet_5,lvl1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""smoke grenade"" 1', '""sandbag_kit""', '""panzerfaust_60 weapon"" filled']",0.75,1,0.8,n/a,4,3,4,5,5,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_rifle.set,ger_ss,pzgren_rifle,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,4,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_sa.set,ger_ss,pzgren_sa,200,vet_5,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""smoke grenade"" 1', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,4,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_sa_41.set,ger_ss,pzgren_sa_41,200,vet_5,1,100,100,0.9,"['""g41"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""smoke grenade"" 1', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,4,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_sl_asst.set,ger_ss,pzgren_sl_asst,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,4,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_sl_asst_pzfst.set,ger_ss,pzgren_sl_asst_pzfst,200,vet_5,lvl1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""sandbag_kit""', '""panzerfaust weapon"" filled']",0.75,1,0.8,n/a,4,3,4,5,5,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_sl_smg.set,ger_ss,pzgren_sl_smg,200,vet_5,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.75,1,0.8,n/a,4,5,4,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_sl_stg.set,ger_ss,pzgren_sl_stg,200,vet_5,lvl1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.75,1,0.8,n/a,4,5,4,3,5,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\pzgren_stg.set,ger_ss,pzgren_stg,200,vet_5,lvl1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,5,4,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\saper.set,ger_ss,saper,150,saper,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""mine_detector""', '""dynamite_ladung"" 2', '""hohlladung grenade""', '""trench_spade""']",0.85,1,0.9,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger_ss\sniper.set,ger_ss,sniper,350,sniper,1,100,100,1.0,"['""mauzer_s"" filled', '""ammo mauser_clip"" 60', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_ger""']",0.75,1,0.8,n/a,4,3,2,6,2,4,5.0,8.00,2.0
./resource/gamelogic/set/breed/mp\ger_ss\sniper2.set,ger_ss,sniper2,350,sniper,1,100,100,1.0,"['""mauzer_s_vet"" filled', '""ammo mauser_clip"" 60', '""ammo mauser_clip fg"" 20', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_ger""']",0.85,1,0.9,n/a,7,7,7,7,7,7,5.0,8.00,2.0
./resource/gamelogic/set/breed/mp\ger_ss\sniper2_early.set,ger_ss,sniper2_early,350,sniper,1,100,100,1.0,"['""mauzer_s_vet"" filled', '""ammo mauser_clip"" 60', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_ger""']",0.85,1,0.9,n/a,7,7,7,7,7,7,5.0,8.00,2.0
./resource/gamelogic/set/breed/mp\ger_ss\sniper3.set,ger_ss,sniper3,350,sniper,1,100,100,1.0,"['""g43_scope"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 60', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_ger""']",0.75,1,0.8,n/a,4,3,2,6,2,4,5.0,8.00,2.0
./resource/gamelogic/set/breed/mp\ger_ss\ssvt_mg.set,ger_ss,ssvt_mg,100,vet_2,1,100,100,0.9,"['""zb30"" filled', '""ammo zb30_mag"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3']",0.75,1,0.8,n/a,2,1,2,1,1,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\ssvt_mg_asst.set,ger_ss,ssvt_mg_asst,100,vet_2,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2', '""ammo zb30_mag"" 280']",0.75,1,0.8,n/a,2,1,2,1,1,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\ssvt_pzfst.set,ger_ss,ssvt_pzfst,100,vet_2,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2', '""panzerfaust_30 weapon"" filled']",0.75,1,0.8,n/a,1,1,1,2,2,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\ssvt_rifle.set,ger_ss,ssvt_rifle,100,vet_2,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,1,1,1,2,1,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\ssvt_sl.set,ger_ss,ssvt_sl,150,vet_2,1,100,100,0.9,"['""mp41"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""smoke grenade"" 2']",0.75,1,0.8,n/a,2,3,2,2,2,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\ssvt_sl_asst.set,ger_ss,ssvt_sl_asst,150,vet_2,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,2,2,1,3,2,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\ssvt_smg.set,ger_ss,ssvt_smg,100,vet_2,1,100,100,0.9,"['""mp41"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,2,2,1,1,1,2,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger_ss\sturmgren_mg.set,ger_ss,sturmgren_mg,200,vet_5,1,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""barrel_case""']",0.75,1,0.8,n/a,4,3,5,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\sturmgren_mg_asst.set,ger_ss,sturmgren_mg_asst,200,vet_5,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""ammo mg_mauser belt"" 600', '""bandage"" 3', '""grenade m24"" 2']",0.75,1,0.8,n/a,4,5,5,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\sturmgren_sa.set,ger_ss,sturmgren_sa,200,vet_5,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\sturmgren_sa_scope.set,ger_ss,sturmgren_sa_scope,200,vet_5,1,100,100,0.9,"['""g43_scope"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""panzerfaust_60 weapon"" 0.5 0.5 filled']",0.75,1,0.8,n/a,4,3,3,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\sturmgren_sl.set,ger_ss,sturmgren_sl,200,vet_5,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger_ss\sturmgren_sl_asst.set,ger_ss,sturmgren_sl_asst,200,vet_4,1,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" -1 2', '""panzerfaust_60 weapon"" 0.5 0.5 filled', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,5,3,3,4,4,1.0,1.00,1.00
